age,educ,black,hisp,married,re74,re75,unem75,unem74,agesq,avgre,travgre,unem78,em78,Z_voucher,treat_itemC,re78_c
28,17,0,0,1,28.2134,25.4226,0,0,784,26.818001,0,0,1,1,1,44.340786
53,12,0,0,1,28.2134,26.854801,0,0,2809,27.5341,0,1,0,0,0,31.009632
55,12,0,0,1,28.2134,33.206898,0,0,3025,30.710148,0,0,1,0,0,34.865597
29,14,0,0,1,28.409401,21.125801,0,0,841,24.767601,0,0,1,0,1,32.841801
39,14,0,0,1,28.409401,28.645199,0,0,1521,28.5273,0,0,1,0,0,36.457771
31,16,0,0,1,28.409401,28.915501,0,0,961,28.662451,0,0,1,0,0,33.188728
25,16,0,0,1,28.409401,29.5403,0,0,625,28.97485,0,0,1,0,1,40.181583
25,14,0,0,1,28.409401,30.435499,0,0,625,29.422451,0,0,1,1,1,33.852413
29,16,0,0,1,28.409401,32.2258,0,0,841,30.3176,0,0,1,0,1,38.325245
27,14,0,0,1,28.409401,32.2258,0,0,729,30.3176,0,0,1,0,0,26.560949
34,16,0,0,1,28.409401,32.5839,0,0,1156,30.496651,0,0,1,0,1,41.791199
45,12,0,0,1,28.5896,28.263802,0,0,2025,28.426701,0,0,1,0,1,41.04726
28,12,0,0,1,28.605301,20.588699,0,0,784,24.597,0,0,1,1,1,33.744118
43,16,0,0,1,28.801199,27.929001,0,0,1849,28.365101,0,0,1,1,1,38.890171
54,12,0,0,1,28.8894,35.806499,0,0,2916,32.34795,0,0,1,0,0,44.12228
29,16,0,0,1,28.899199,29.5403,0,0,841,29.219749,0,1,0,0,1,46.457699
55,12,0,0,1,29.101,26.409,0,0,3025,27.755001,0,0,1,1,1,37.205833
55,12,0,0,1,29.101,26.409,0,0,3025,27.755001,0,0,1,0,1,37.025795
24,12,0,0,1,29.1931,21.3048,0,0,576,25.248951,0,0,1,0,0,43.030796
26,12,0,0,1,29.330198,28.2871,0,0,676,28.808649,0,0,1,0,0,42.400135
41,13,0,0,0,29.389,0,1,0,1681,14.6945,0,0,1,0,0,13.817817
47,17,0,0,1,29.389,20.2306,0,0,2209,24.809799,0,0,1,0,0,36.757172
28,17,0,0,1,29.389,21.4839,0,0,784,25.436451,0,0,1,1,1,33.195709
42,12,0,0,1,29.389,22.379,0,0,1764,25.883999,0,0,1,0,1,25.244438
48,16,0,0,1,29.389,23.274199,0,0,2304,26.3316,0,1,0,1,1,46.257374
21,12,0,0,1,29.389,24.169401,0,0,441,26.779202,0,0,1,0,1,36.235386
46,12,0,0,1,29.389,24.2141,0,0,2116,26.80155,0,0,1,0,1,36.162601
29,12,0,0,1,29.389,25.9597,0,0,841,27.674351,0,0,1,0,1,29.17486
38,12,0,0,1,29.389,26.496801,0,0,1444,27.942902,0,0,1,0,0,35.531197
28,12,0,0,1,29.389,26.854801,0,0,784,28.121901,0,0,1,0,1,40.750122
38,12,0,0,1,29.389,26.854801,0,0,1444,28.121901,0,0,1,1,1,28.52673
53,12,0,0,1,29.389,26.854801,0,0,2809,28.121901,0,0,1,1,1,39.458591
46,12,0,0,1,29.389,27.033901,0,0,2116,28.211451,0,0,1,0,0,42.604229
46,12,0,0,1,29.389,27.033901,0,0,2116,28.211451,0,0,1,1,1,40.302109
33,16,0,0,1,29.389,27.75,0,0,1089,28.5695,0,0,1,1,1,41.350304
34,12,0,0,1,29.389,27.912901,0,0,1156,28.650951,0,0,1,1,1,26.201452
35,17,0,0,1,29.389,28.645199,0,0,1225,29.017099,0,0,1,1,1,32.514175
53,12,0,0,1,29.389,28.645199,0,0,2809,29.017099,0,0,1,1,1,25.607668
26,12,0,0,1,29.389,28.645199,0,0,676,29.017099,0,0,1,0,1,39.388477
26,16,0,0,1,29.389,28.645199,0,0,676,29.017099,0,0,1,0,1,44.624779
50,13,0,0,1,29.389,29.5403,0,0,2500,29.464649,0,0,1,1,1,39.434582
43,14,0,0,0,29.389,30.435499,0,0,1849,29.912251,0,0,1,1,1,42.31702
26,14,0,0,0,29.389,30.435499,0,0,676,29.912251,0,0,1,0,0,35.892475
33,17,0,0,1,29.389,30.435499,0,0,1089,29.912251,0,0,1,0,1,32.544483
33,17,0,0,1,29.389,30.435499,0,0,1089,29.912251,0,0,1,0,0,35.764862
42,12,0,0,1,29.389,30.437302,0,0,1764,29.913151,0,0,1,1,1,52.980114
34,12,0,0,1,29.389,30.793501,0,0,1156,30.091251,0,0,1,0,0,35.395615
34,12,0,0,1,29.389,30.793501,0,0,1156,30.091251,0,0,1,0,1,32.049141
34,17,0,0,1,29.389,31.330599,0,0,1156,30.359798,0,0,1,0,0,39.101135
37,17,0,0,1,29.389,31.330599,0,0,1369,30.359798,0,0,1,0,1,45.170197
34,17,0,0,1,29.389,32.2258,0,0,1156,30.8074,0,0,1,0,0,37.042007
26,17,0,0,1,29.389,32.2258,0,0,676,30.8074,0,0,1,0,1,43.780251
36,17,0,0,1,29.389,34.911301,0,0,1296,32.15015,0,0,1,0,0,52.087734
28,14,0,0,0,29.389,35.448399,0,0,784,32.418701,0,0,1,1,1,44.645
31,12,0,0,1,29.389,35.806499,0,0,961,32.597748,0,0,1,1,1,50.616917
25,14,0,0,1,29.389,35.806499,0,0,625,32.597748,0,0,1,1,1,44.616352
31,14,0,0,1,29.389,35.806499,0,0,961,32.597748,0,0,1,0,1,36.03923
28,12,0,0,1,29.389,41.177399,0,0,784,35.283199,0,0,1,1,1,35.301987
34,12,0,0,1,29.389,42.967701,0,0,1156,36.178352,0,0,1,1,1,36.929596
35,12,0,0,1,29.4223,28.645199,0,0,1225,29.033749,0,0,1,1,1,37.398861
31,12,0,0,1,29.5849,26.854801,0,0,961,28.219851,0,0,1,0,0,35.000031
24,12,0,0,1,29.780901,30.883101,0,0,576,30.332001,0,0,1,0,1,38.753098
28,12,0,0,1,29.976801,0,1,0,784,14.9884,0,1,0,0,0,14.898468
27,16,0,0,1,29.976801,30.793501,0,0,729,30.385151,0,0,1,1,1,35.14843
47,12,0,0,1,30.074699,33.3125,0,0,2209,31.6936,0,0,1,0,0,47.167847
47,12,0,0,1,30.074699,33.3125,0,0,2209,31.6936,0,0,1,0,1,30.758411
37,14,0,1,1,30.108099,26.854801,0,0,1369,28.481449,0,0,1,0,1,36.38855
22,14,0,0,1,30.368599,20.588699,0,0,484,25.478649,0,0,1,0,0,36.774277
47,12,0,0,1,30.368599,23.274199,0,0,2209,26.8214,0,0,1,0,1,31.372984
32,14,0,0,1,30.368599,24.169401,0,0,1024,27.269001,0,0,1,0,1,36.143326
29,15,0,0,0,30.368599,28.645199,0,0,841,29.506899,0,0,1,0,0,39.007683
27,16,0,0,0,30.368599,31.330599,0,0,729,30.849598,0,0,1,1,1,45.315372
37,14,0,0,1,30.368599,44.758102,0,0,1369,37.563351,0,0,1,0,1,51.108921
37,14,0,0,1,30.368599,44.758102,0,0,1369,37.563351,0,0,1,1,1,45.276722
43,12,0,0,1,30.5646,23.8113,0,0,1849,27.18795,0,0,1,1,1,31.925791
43,12,0,0,1,30.5646,23.8113,0,0,1849,27.18795,0,0,1,0,1,21.456217
34,12,0,0,1,30.5646,24.8855,0,0,1156,27.72505,0,0,1,0,1,28.638824
30,12,0,0,1,30.5646,26.854801,0,0,900,28.709702,0,0,1,0,1,40.675568
39,16,0,0,0,30.5646,28.645199,0,0,1521,29.6049,0,0,1,1,1,38.590519
35,16,0,0,1,30.5646,29.5403,0,0,1225,30.05245,0,0,1,0,0,39.76973
28,12,0,0,1,30.5646,32.941898,0,0,784,31.75325,0,0,1,1,1,45.303352
32,12,0,0,1,30.5646,35.806499,0,0,1024,33.185551,0,0,1,0,1,44.85413
26,12,0,0,1,30.5646,39.3871,0,0,676,34.975849,0,0,1,0,1,43.297619
27,12,0,0,1,30.7605,25.064501,0,0,729,27.9125,0,0,1,0,0,25.555359
27,16,0,0,1,30.7605,26.317699,0,0,729,28.539101,0,0,1,0,1,49.481964
28,12,0,0,1,30.7605,28.8242,0,0,784,29.792351,0,0,1,0,0,33.200562
39,12,0,0,1,30.7605,32.5839,0,0,1521,31.672199,0,0,1,0,0,34.545372
48,12,0,0,1,30.860401,29.27,0,0,2304,30.065201,0,0,1,0,0,37.230812
48,14,0,0,1,30.895699,34.7323,0,0,2304,32.813999,0,0,1,1,1,26.628298
37,17,0,0,1,30.9564,30.435499,0,0,1369,30.69595,0,0,1,1,1,39.976475
49,17,0,0,1,30.9564,31.867699,0,0,2401,31.412048,0,0,1,1,1,55.66111
25,15,0,0,1,30.9564,41.177399,0,0,625,36.066898,0,0,1,0,1,48.412525
27,15,0,0,1,31.1523,34.016102,0,0,729,32.584202,0,0,1,1,1,33.143456
51,17,0,1,1,31.348301,0,1,0,2601,15.67415,0,0,1,0,0,24.100271
24,15,0,0,1,31.348301,26.854801,0,0,576,29.101551,0,0,1,0,1,37.357697
31,17,0,0,1,31.348301,26.854801,0,0,961,29.101551,0,0,1,1,1,42.11512
45,12,0,0,1,31.348301,27.391901,0,0,2025,29.370102,0,0,1,0,0,45.36232
45,12,0,0,1,31.348301,27.391901,0,0,2025,29.370102,0,0,1,0,0,29.299608
39,14,0,0,1,31.348301,27.75,0,0,1521,29.54915,0,0,1,1,1,44.965179
39,14,0,0,1,31.348301,27.75,0,0,1521,29.54915,0,0,1,0,1,26.512068
25,17,0,0,1,31.348301,28.2495,0,0,625,29.798901,0,0,1,0,0,36.166847
53,17,0,0,1,31.348301,28.645199,0,0,2809,29.99675,0,0,1,0,0,38.257534
26,16,0,0,1,31.348301,28.645199,0,0,676,29.99675,0,0,1,0,0,39.337616
31,12,0,0,1,31.348301,28.645199,0,0,961,29.99675,0,0,1,0,0,34.076202
32,17,0,0,1,31.348301,28.645199,0,0,1024,29.99675,0,0,1,0,1,37.811687
48,17,0,0,1,31.348301,29.5403,0,0,2304,30.444302,0,0,1,1,1,39.589188
47,17,0,0,0,31.348301,29.5403,0,0,2209,30.444302,0,0,1,0,0,32.856316
44,16,0,0,1,31.348301,30.435499,0,0,1936,30.891899,0,0,1,0,1,48.021133
41,16,0,0,1,31.348301,30.435499,0,0,1681,30.891899,0,0,1,0,1,56.393425
44,16,0,0,1,31.348301,30.435499,0,0,1936,30.891899,0,0,1,0,0,43.126347
52,17,0,0,1,31.348301,31.292999,0,0,2704,31.32065,0,0,1,1,1,37.441349
40,12,0,0,1,31.348301,31.330599,0,0,1600,31.339451,0,0,1,0,1,29.196455
52,12,0,0,0,31.348301,32.2258,0,0,2704,31.78705,0,0,1,0,1,45.444767
53,16,0,0,1,31.348301,32.2258,0,0,2809,31.78705,0,0,1,0,0,36.403316
42,16,0,0,1,31.348301,32.2258,0,0,1764,31.78705,0,0,1,1,1,31.981287
39,14,0,0,1,31.348301,32.5695,0,0,1521,31.9589,0,0,1,0,1,40.151474
42,17,0,0,1,31.348301,32.762901,0,0,1764,32.055603,0,0,1,0,1,41.641724
31,14,0,0,1,31.348301,34.016102,0,0,961,32.682201,0,0,1,1,1,27.778994
47,14,0,0,1,31.348301,34.016102,0,0,2209,32.682201,0,0,1,1,1,32.87532
51,16,0,0,1,31.348301,35.448399,0,0,2601,33.39835,0,0,1,0,0,40.96603
44,13,0,0,1,31.348301,35.806499,0,0,1936,33.5774,0,0,1,0,0,31.877138
35,14,0,0,1,31.348301,36.630001,0,0,1225,33.989151,0,0,1,0,0,47.643314
46,12,0,0,1,31.740099,25.7806,0,0,2116,28.760349,0,0,1,0,1,37.764507
32,14,0,0,1,31.818501,31.330599,0,0,1024,31.574551,0,0,1,1,1,40.952328
29,16,0,0,1,31.936001,26.639999,0,0,841,29.288,0,0,1,1,1,39.125031
38,17,0,0,0,31.936001,33.299999,0,0,1444,32.618,0,0,1,0,1,49.02803
26,14,0,0,1,32.132,29.898401,0,0,676,31.015202,0,0,1,1,1,47.440899
43,16,0,0,1,32.132,31.330599,0,0,1849,31.7313,0,0,1,0,1,54.533218
45,16,0,0,0,32.132,31.330599,0,0,2025,31.7313,0,0,1,0,0,38.515976
34,17,0,0,0,32.132,44.758102,0,0,1156,38.445053,0,0,1,0,1,32.97435
49,14,0,0,1,32.3279,14.322599,0,0,2401,23.325249,0,0,1,1,1,44.572678
27,17,0,0,1,32.3279,25.064501,0,0,729,28.696201,0,0,1,0,1,23.59786
26,16,0,0,1,32.3279,27.75,0,0,676,30.03895,0,0,1,0,1,41.082344
41,16,0,0,1,32.3279,31.330599,0,0,1681,31.82925,0,1,0,0,1,41.300762
43,14,0,0,1,32.3279,31.420198,0,0,1849,31.87405,0,0,1,0,1,51.598507
28,13,0,0,1,32.3279,31.6887,0,0,784,32.008301,0,0,1,0,0,29.80048
27,16,0,0,1,32.3279,32.2258,0,0,729,32.276848,0,0,1,0,1,43.766548
32,12,0,0,1,32.3279,32.2258,0,0,1024,32.276848,0,0,1,0,0,40.117931
31,12,0,0,1,32.3279,32.2258,0,0,961,32.276848,0,0,1,0,1,48.290359
38,17,0,0,0,32.3279,32.2258,0,0,1444,32.276848,0,0,1,0,0,35.814865
43,12,0,0,0,32.3279,33.479,0,0,1849,32.90345,0,0,1,0,1,42.25943
34,17,0,0,1,32.3279,34.016102,0,0,1156,33.172001,0,0,1,1,1,45.485222
22,14,0,0,1,32.3279,41.177399,0,0,484,36.752647,0,0,1,1,1,52.848827
50,14,0,0,1,32.6022,27.889599,0,0,2500,30.245899,0,0,1,1,1,32.209545
44,14,0,0,1,32.719799,29.5403,0,0,1936,31.130051,0,0,1,0,1,42.214016
53,12,0,0,1,32.868698,31.509699,0,0,2809,32.189198,0,0,1,0,0,45.071556
47,12,0,0,1,32.915699,27.75,0,0,2209,30.33285,0,0,1,1,1,23.892801
47,12,0,0,1,32.915699,27.75,0,0,2209,30.33285,0,0,1,0,1,34.502216
48,16,0,0,1,33.307499,26.0581,0,0,2304,29.6828,0,0,1,0,1,25.494537
48,16,0,0,1,33.307499,26.0581,0,0,2304,29.6828,0,0,1,1,1,38.858906
36,13,0,0,1,33.307499,28.645199,0,0,1296,30.976349,0,0,1,0,1,34.656227
49,12,0,0,1,33.307499,28.645199,0,0,2401,30.976349,0,0,1,1,1,32.016708
49,14,0,0,1,33.307499,30.435499,0,0,2401,31.871498,0,0,1,0,0,31.894011
36,12,0,0,1,33.307499,30.435499,0,0,1296,31.871498,0,0,1,0,0,38.338875
50,17,0,0,1,33.307499,30.435499,0,0,2500,31.871498,0,0,1,0,1,46.540527
36,12,0,0,1,33.307499,30.435499,0,0,1296,31.871498,0,0,1,0,1,47.105709
27,16,0,0,1,33.307499,30.435499,0,0,729,31.871498,0,1,0,1,1,36.424164
52,16,0,0,1,33.307499,30.793501,0,0,2704,32.050499,0,0,1,0,0,48.591164
38,12,0,0,1,33.307499,31.330599,0,0,1444,32.31905,0,0,1,1,1,50.924004
25,14,0,0,1,33.307499,31.330599,0,0,625,32.31905,0,0,1,1,1,29.665775
33,17,0,0,1,33.307499,31.867699,0,0,1089,32.587601,0,0,1,0,0,42.301151
30,12,0,0,1,33.307499,32.046803,0,0,900,32.677151,0,0,1,0,1,37.923576
53,12,0,0,1,33.307499,32.2258,0,0,2809,32.766647,0,0,1,0,1,44.148846
34,12,0,0,1,33.307499,32.5839,0,0,1156,32.945702,0,0,1,1,1,28.309734
36,12,0,0,1,33.307499,33.120998,0,0,1296,33.214249,0,0,1,1,1,40.69899
42,13,0,0,1,33.307499,33.120998,0,0,1764,33.214249,0,0,1,1,1,24.270498
34,12,0,0,1,33.307499,34.016102,0,0,1156,33.6618,0,0,1,1,1,32.312164
29,17,0,0,1,33.307499,34.016102,0,0,841,33.6618,0,0,1,0,0,52.330692
52,12,0,0,1,33.307499,34.171898,0,0,2704,33.7397,0,0,1,0,0,36.697968
42,14,0,0,1,33.307499,37.596802,0,0,1764,35.452148,0,0,1,1,1,46.061047
53,15,0,0,1,33.307499,37.596802,0,0,2809,35.452148,0,0,1,0,1,54.440468
39,12,0,0,1,33.307499,39.3871,0,0,1521,36.347298,0,0,1,0,1,42.030777
28,16,0,0,1,33.307499,39.3871,0,0,784,36.347298,0,0,1,0,0,43.745861
26,14,0,0,1,33.503502,36.032001,0,0,676,34.767754,0,0,1,0,1,45.481403
52,12,0,0,1,33.895302,47.622601,0,0,2704,40.758949,0,0,1,0,0,50.644226
35,16,0,0,1,34.091198,26.854801,0,0,1225,30.473,0,0,1,0,0,35.623913
44,12,0,0,1,34.091198,32.046803,0,0,1936,33.069,0,0,1,0,0,44.037128
33,15,0,0,1,34.091198,34.016102,0,0,1089,34.05365,0,0,1,1,1,53.589886
29,12,0,1,1,34.287201,26.5415,0,0,841,30.414351,0,0,1,0,0,41.349579
53,16,0,0,1,34.287201,28.645199,0,0,2809,31.4662,0,0,1,1,1,48.655697
26,16,0,0,1,34.287201,32.2258,0,0,676,33.2565,0,0,1,0,0,35.701241
37,17,0,0,1,34.287201,35.806499,0,0,1369,35.046852,0,0,1,0,1,44.479496
45,12,0,0,1,34.287201,35.806499,0,0,2025,35.046852,0,0,1,1,1,47.394577
27,17,0,0,1,34.287201,37.596802,0,0,729,35.942001,0,0,1,0,0,40.613274
34,13,0,0,1,34.483101,31.509699,0,0,1156,32.996399,0,0,1,0,1,39.973606
34,12,0,0,1,34.731899,30.435499,0,0,1156,32.583698,0,0,1,0,0,35.055923
32,14,0,0,1,34.874897,35.788502,0,0,1024,35.331699,0,0,1,1,1,53.274971
32,12,0,0,0,35.0709,32.2258,0,0,1024,33.64835,0,0,1,0,1,43.662548
29,14,0,0,1,35.2668,16.1129,0,0,841,25.68985,0,0,1,1,1,32.398357
35,12,0,0,1,35.2668,26.854801,0,0,1225,31.060801,0,0,1,0,1,35.747028
35,12,0,0,1,35.2668,26.854801,0,0,1225,31.060801,0,0,1,0,1,39.682453
31,17,0,0,1,35.2668,31.8069,0,0,961,33.53685,0,0,1,0,0,37.646622
49,12,0,0,1,35.2668,32.2258,0,0,2401,33.7463,0,0,1,0,0,32.880928
55,12,0,0,1,35.2668,32.2258,0,0,3025,33.7463,0,0,1,0,1,32.991863
32,12,0,0,1,35.2668,32.2258,0,0,1024,33.7463,0,0,1,1,1,29.858213
46,14,0,0,1,35.2668,33.120998,0,0,2116,34.193901,0,0,1,1,0,52.821072
28,15,0,0,1,35.2668,34.016102,0,0,784,34.641449,0,0,1,0,0,42.08696
34,16,0,0,1,35.2668,34.016102,0,0,1156,34.641449,0,0,1,1,1,53.933319
35,16,0,0,1,35.2668,34.016102,0,0,1225,34.641449,0,0,1,1,1,33.163639
34,12,0,0,1,35.2668,35.806499,0,0,1156,35.536652,0,0,1,1,1,41.31591
40,16,0,0,1,35.2668,35.806499,0,0,1600,35.536652,0,0,1,1,1,57.101093
40,16,0,0,1,35.2668,35.806499,0,0,1600,35.536652,0,0,1,0,1,34.35265
29,14,0,0,1,35.2668,37.596802,0,0,841,36.431801,0,0,1,1,1,43.319687
45,12,0,0,1,35.2668,38.3666,0,0,2025,36.8167,0,0,1,0,0,45.341743
34,16,0,0,1,35.2668,39.3871,0,0,1156,37.32695,0,0,1,1,1,41.848076
47,12,0,0,1,35.2668,40.103199,0,0,2209,37.684998,0,0,1,0,0,25.584103
31,16,0,0,1,35.2668,41.177399,0,0,961,38.222099,0,0,1,0,0,51.220028
51,12,0,0,1,35.2668,44.758102,0,0,2601,40.012451,0,1,0,0,1,50.85854
40,16,0,0,1,35.2668,44.758102,0,0,1600,40.012451,0,0,1,0,0,48.698063
27,12,0,0,1,35.2668,53.888699,0,0,729,44.577751,0,0,1,0,1,50.496567
33,16,0,1,1,35.2668,85.935501,0,0,1089,60.601151,0,0,1,0,1,74.898262
41,16,0,0,1,35.582199,34.016102,0,0,1681,34.799149,0,0,1,1,1,59.168262
41,16,0,0,1,35.582199,34.016102,0,0,1681,34.799149,0,0,1,0,1,51.762909
33,12,0,0,1,35.658699,34.016102,0,0,1089,34.837402,0,0,1,0,1,49.048389
53,13,0,0,1,35.658699,35.806499,0,0,2809,35.732597,0,0,1,0,0,47.49707
45,12,0,0,1,35.756603,31.509699,0,0,2025,33.633152,0,0,1,0,0,36.84726
50,17,0,0,1,36.050499,37.596802,0,0,2500,36.82365,0,0,1,0,0,46.292843
37,14,0,0,1,36.197498,29.361301,0,0,1369,32.7794,0,0,1,0,0,42.693604
27,16,0,0,1,36.246399,0,1,0,729,18.123199,0,1,0,0,1,25.176775
27,16,0,0,1,36.246399,28.1922,0,0,729,32.219299,0,0,1,0,1,50.696693
48,12,0,0,1,36.246399,31.330599,0,0,2304,33.788498,0,0,1,0,0,37.356041
47,12,0,0,1,36.246399,31.796099,0,0,2209,34.021248,0,0,1,0,0,34.230221
47,17,0,0,1,36.246399,34.016102,0,0,2209,35.131248,0,0,1,0,1,51.241608
33,15,0,0,1,36.246399,34.2131,0,0,1089,35.229752,0,0,1,0,1,37.868744
32,17,0,0,1,36.640198,34.016102,0,0,1024,35.328148,0,0,1,0,1,50.944218
34,14,0,0,1,36.834198,0,1,0,1156,18.417099,0,1,0,0,1,30.746904
43,17,0,0,1,37.226101,16.65,0,0,1849,26.938049,0,0,1,1,1,36.424026
31,14,0,0,1,37.226101,17.9032,0,0,961,27.564651,0,0,1,0,0,45.700039
26,12,0,0,1,37.226101,25.9597,0,0,676,31.592899,0,0,1,1,1,25.039152
29,14,0,0,0,37.226101,27.2845,0,0,841,32.255302,0,0,1,0,0,36.895267
44,17,0,0,1,37.226101,32.075401,0,0,1936,34.650749,0,0,1,0,1,45.823952
36,17,0,1,1,37.226101,33.299999,0,0,1296,35.26305,0,0,1,0,1,47.049084
26,17,0,0,1,37.226101,34.016102,0,0,676,35.621101,0,0,1,0,1,49.980888
28,16,0,0,1,37.226101,34.016102,0,0,784,35.621101,0,0,1,0,1,45.979557
35,17,0,0,1,37.226101,35.806499,0,0,1225,36.5163,0,0,1,0,1,41.419918
52,12,0,0,1,37.226101,35.831501,0,0,2704,36.528801,0,0,1,1,1,18.622057
36,13,0,0,0,37.226101,36.1502,0,0,1296,36.688148,0,0,1,0,0,26.535818
28,17,0,0,1,37.226101,37.507301,0,0,784,37.366699,0,0,1,0,0,45.605846
44,17,0,0,1,37.226101,37.596802,0,0,1936,37.411453,0,0,1,1,1,43.953041
37,13,0,0,1,37.226101,37.596802,0,0,1369,37.411453,0,0,1,1,1,53.746201
51,12,0,0,1,37.226101,38.939499,0,0,2601,38.082802,0,0,1,1,1,30.13784
50,12,0,0,1,37.226101,39.028999,0,0,2500,38.127548,0,0,1,0,0,26.341125
29,12,0,0,1,37.226101,39.924198,0,0,841,38.57515,0,0,1,0,0,43.079002
32,17,0,0,1,37.226101,46.548397,0,0,1024,41.887249,0,0,1,0,1,43.312309
38,14,0,0,1,37.226101,50.129002,0,0,1444,43.677551,0,0,1,0,0,43.43042
47,17,0,0,1,37.343601,28.9065,0,0,2209,33.12505,0,0,1,1,1,51.306442
47,17,0,0,1,37.343601,28.9065,0,0,2209,33.12505,0,0,1,0,1,38.745682
31,17,0,0,1,38.0098,36.7052,0,0,961,37.357498,0,0,1,0,1,42.930626
50,16,0,0,1,38.2057,34.911301,0,0,2500,36.558502,0,0,1,0,1,45.297939
39,12,0,0,1,38.2057,39.3871,0,0,1521,38.796402,0,0,1,1,1,50.447323
27,13,0,0,1,38.4016,34.016102,0,0,729,36.208851,0,0,1,1,0,40.372993
46,16,0,0,1,38.597603,37.596802,0,0,2116,38.097202,0,0,1,0,1,44.351215
46,16,0,0,1,38.597603,37.596802,0,0,2116,38.097202,0,0,1,0,0,32.261696
33,16,0,0,1,38.597603,41.177399,0,0,1089,39.887501,0,0,1,0,0,50.019978
25,16,0,0,0,39.185299,0,1,0,625,19.592649,0,0,1,1,1,25.344078
36,12,0,0,1,39.185299,15.2177,0,0,1296,27.2015,0,0,1,0,1,38.649872
39,12,0,0,1,39.185299,24.169401,0,0,1521,31.677349,0,0,1,1,1,37.807926
35,17,0,0,1,39.185299,30.435499,0,0,1225,34.810398,0,0,1,1,1,42.492783
35,17,0,0,1,39.185299,30.435499,0,0,1225,34.810398,0,0,1,0,1,48.085941
46,17,0,0,1,39.185299,31.330599,0,0,2116,35.25795,0,0,1,1,1,37.097748
31,17,0,0,1,39.185299,33.120998,0,0,961,36.153149,0,0,1,0,1,43.958031
52,15,0,0,1,39.185299,35.806499,0,0,2704,37.495899,0,0,1,0,1,55.031464
50,16,0,0,0,39.185299,35.806499,0,0,2500,37.495899,0,0,1,1,1,34.389984
49,12,0,0,1,39.185299,35.806499,0,0,2401,37.495899,0,0,1,0,1,46.141621
53,16,0,0,1,39.185299,35.806499,0,0,2809,37.495899,0,0,1,0,0,25.356359
44,14,0,0,1,39.185299,35.806499,0,0,1936,37.495899,0,0,1,0,1,34.059357
46,16,0,0,1,39.185299,35.806499,0,0,2116,37.495899,0,0,1,0,0,44.942783
42,14,0,0,1,39.185299,36.701603,0,0,1764,37.943451,0,0,1,0,0,49.495972
43,12,0,0,1,39.185299,36.701603,0,0,1849,37.943451,0,0,1,0,1,40.033634
54,15,0,0,1,39.185299,37.4715,0,0,2916,38.3284,0,0,1,0,1,44.845028
42,16,0,0,1,39.185299,37.596802,0,0,1764,38.391052,0,0,1,0,1,38.315861
34,16,0,0,1,39.185299,37.596802,0,0,1156,38.391052,0,0,1,1,1,48.841515
47,16,0,0,1,39.185299,39.3871,0,0,2209,39.286201,0,0,1,0,1,54.470131
33,16,0,0,1,39.185299,39.3871,0,0,1089,39.286201,0,0,1,0,1,54.920662
40,17,0,1,1,39.185299,41.177399,0,0,1600,40.181351,0,0,1,0,0,49.755234
40,17,0,1,1,39.185299,41.177399,0,0,1600,40.181351,0,0,1,0,1,54.691082
45,14,0,0,1,39.185299,42.538101,0,0,2025,40.861702,0,0,1,0,0,38.307728
31,16,0,0,1,39.185299,42.967701,0,0,961,41.0765,0,0,1,1,0,38.02684
32,12,0,0,1,39.185299,42.967701,0,0,1024,41.0765,0,0,1,1,1,47.183044
27,17,0,0,1,39.185299,44.758102,0,0,729,41.971703,0,0,1,0,0,36.005814
44,17,0,0,1,39.185299,44.758102,0,0,1936,41.971703,0,0,1,0,0,46.402138
38,17,0,0,1,39.185299,48.338699,0,0,1444,43.762001,0,0,1,0,0,57.522232
27,17,0,0,0,40.165001,41.177399,0,0,729,40.6712,0,0,1,0,1,41.046284
39,17,0,0,1,40.752701,0,1,0,1521,20.37635,0,1,0,1,1,25.159962
46,14,0,0,1,41.1446,30.2565,0,0,2116,35.70055,0,0,1,0,0,36.6506
25,17,0,0,1,41.1446,35.806499,0,0,625,38.475548,0,0,1,0,0,41.777908
52,12,0,0,1,41.1446,37.596802,0,0,2704,39.370701,0,0,1,0,1,39.230137
35,15,0,0,1,41.1446,39.3871,0,0,1225,40.26585,0,0,1,0,1,53.300343
53,12,0,0,1,41.1446,42.967701,0,0,2809,42.056152,0,0,1,0,0,48.443771
33,16,0,0,1,41.1446,42.967701,0,0,1089,42.056152,0,0,1,1,1,58.777508
30,16,0,0,1,41.1446,42.967701,0,0,900,42.056152,0,0,1,1,1,57.142685
51,16,0,0,1,41.1446,44.758102,0,0,2601,42.951351,0,0,1,1,1,42.730061
33,13,0,0,1,41.732399,47.2645,0,0,1089,44.498451,0,0,1,0,0,50.727921
50,17,0,0,1,42.124199,0,1,0,2500,21.062099,0,0,1,0,1,33.031929
47,16,0,0,1,42.124199,41.177399,0,0,2209,41.650799,0,0,1,0,1,48.942543
36,14,0,0,1,42.124199,42.072601,0,0,1296,42.0984,0,0,1,0,0,47.895405
48,12,0,0,1,42.124199,42.967701,0,0,2304,42.545952,0,0,1,0,1,44.489662
48,12,0,0,1,42.124199,42.967701,0,0,2304,42.545952,0,0,1,0,1,29.897524
48,17,0,0,1,42.294701,41.177399,0,0,2304,41.73605,0,0,1,0,0,45.641731
37,17,0,0,1,42.712002,43.8629,0,0,1369,43.287453,0,0,1,1,1,42.521313
